Date(YYYY-MM-DD hh:mm:ss),AvgWindSpeed,AvgWindDirection
2006-06-15 07:10:00,2.332,189.6
2006-06-15 07:20:00,5.317,123.4
2006-06-15 07:30:00,5.97,133.2
2006-06-15 07:40:00,5.507,143.4
2006-06-15 07:50:00,5.79,125.4
2006-06-15 08:00:00,7.03,170.8
2006-06-15 08:10:00,6.959,185.9
2006-06-15 08:20:00,7.92,178.5
2006-06-15 08:30:00,9.85,167.8
2006-06-15 08:40:00,7.05,167.6
2006-06-15 08:50:00,9.68,199
2006-06-15 09:00:00,7.79,174.8
2006-06-15 09:10:00,10.97,182.8
2006-06-15 09:20:00,8.85,180.5
2006-06-15 09:30:00,10.1,191.6
2006-06-15 09:40:00,10.98,198.3
2006-06-15 09:50:00,10.29,175.5
2006-06-15 10:00:00,10.44,185.1
2006-06-15 10:10:00,8.53,195
2006-06-15 10:20:00,9.65,194.5
2006-06-15 10:30:00,11.25,190.5
2006-06-15 10:40:00,9.93,185.2
2006-06-15 10:50:00,9.56,175.1
2006-06-15 11:00:00,11.9,165.6
2006-06-15 11:10:00,9.06,166
2006-06-15 11:20:00,11.02,179.9
2006-06-15 11:30:00,10,154.5
2006-06-15 11:40:00,11.22,163.7
2006-06-15 11:50:00,9.32,180.8
2006-06-15 12:00:00,10.59,192.5
2006-06-15 12:10:00,8.45,186.2
2006-06-15 12:20:00,10.77,187
2006-06-15 12:30:00,14.05,183.3
2006-06-15 12:40:00,12.48,180.9
2006-06-15 12:50:00,11.07,191.8
2006-06-15 13:00:00,11.27,202.4
2006-06-15 13:10:00,13.13,199.4
2006-06-15 13:20:00,11.41,219.1
2006-06-15 13:30:00,13.44,193.9
2006-06-15 13:40:00,11.34,202.2
2006-06-15 13:50:00,13.96,199.3
2006-06-15 14:00:00,13.93,194.5
2006-06-15 14:10:00,14.69,202.9
2006-06-15 14:20:00,13.15,193.4
2006-06-15 14:30:00,14.27,186.3
2006-06-15 14:40:00,17.66,212.1
2006-06-15 14:50:00,14.2,206.6
2006-06-15 15:00:00,15.45,199.5
2006-06-15 15:10:00,13.95,195.5
2006-06-15 15:20:00,9.54,197.7
2006-06-15 15:30:00,9.24,192.1
2006-06-15 15:40:00,13.12,188.8
2006-06-15 15:50:00,11.1,204.7
2006-06-15 16:00:00,9.97,199.2
2006-06-15 16:10:00,9.66,225.4
2006-06-15 16:20:00,10.31,204.8
2006-06-15 16:30:00,8.62,212.7
2006-06-15 16:40:00,9.22,194.3
2006-06-15 16:50:00,9.22,226.1
2006-06-15 17:00:00,7.47,226.5
2006-06-15 17:10:00,7.49,201.5
2006-06-15 17:20:00,6.363,181.7
2006-06-15 17:30:00,7.37,168.5
2006-06-15 17:40:00,6.998,168.6
2006-06-15 17:50:00,8.27,202.9
2006-06-15 18:00:00,6.185,242.2
2006-06-15 18:10:00,5.158,218.8
2006-06-15 18:20:00,7.38,221.3
2006-06-15 18:30:00,4.889,214.7
2006-06-15 18:40:00,5.19,222.9
2006-06-15 18:50:00,4.932,213.7
2006-06-15 19:00:00,6.349,199.2
2006-06-15 19:10:00,8.9,207.7
2006-06-15 19:20:00,7,219.7
2006-06-15 19:30:00,7.09,214
2006-06-15 19:40:00,6.044,169.7
2006-06-15 19:50:00,4.681,151.7
2006-06-15 20:00:00,3.533,121.3
2006-06-15 20:10:00,3.474,106
2006-06-15 20:20:00,1.805,139.7
2006-06-15 20:30:00,3.25,97.9
2006-06-15 20:40:00,1.92,113.9
2006-06-15 20:50:00,2.757,88.5
2006-06-15 21:00:00,2.34,122.9
2006-06-15 21:10:00,1.625,92.5
2006-06-15 21:20:00,1.144,139.4
2006-06-15 21:30:00,3.606,353.9
2006-06-15 21:40:00,2.553,77.5
2006-06-15 21:50:00,1.394,107.6
2006-06-15 22:00:00,2.145,156.4
2006-06-15 22:10:00,.902,303.5
2006-06-15 22:20:00,.793,47.77
2006-06-15 22:30:00,1.764,27.55
2006-06-15 22:40:00,.792,83
2006-06-15 22:50:00,1.2,170.4
2006-06-15 23:00:00,1.844,145.9
2006-06-15 23:10:00,2.136,140.8
2006-06-15 23:20:00,.813,99.5
2006-06-15 23:30:00,.815,143.9
2006-06-15 23:40:00,1.399,11.64
2006-06-15 23:50:00,1.037,103.1
2006-06-16 00:00:00,1.345,130.7
2006-06-16 00:10:00,.792,182.5
2006-06-16 00:20:00,1.587,318.9
2006-06-16 00:30:00,1.871,351.1
2006-06-16 00:40:00,2.708,20.15
2006-06-16 00:50:00,.859,81.6
2006-06-16 01:00:00,1.561,226.6
2006-06-16 01:10:00,2.055,267.3
2006-06-16 01:20:00,2.002,281.2
2006-06-16 01:30:00,3.231,122.4
2006-06-16 01:40:00,2.319,122.4
2006-06-16 01:50:00,2.127,267.6
2006-06-16 02:00:00,2.663,245.1
2006-06-16 02:10:00,3.651,256.5
2006-06-16 02:20:00,5.705,315.3
2006-06-16 02:30:00,5.857,320.5
2006-06-16 02:40:00,3.931,329
2006-06-16 02:50:00,5.069,240.9
2006-06-16 03:00:00,5.606,2.354
2006-06-16 03:10:00,6.589,359.7
2006-06-16 03:20:00,4.616,334.6
2006-06-16 03:30:00,4.779,291.2
2006-06-16 03:40:00,4.386,.871
2006-06-16 03:50:00,4.54,10.72
2006-06-16 04:00:00,4.88,353.6
2006-06-16 04:10:00,4.817,34.32
2006-06-16 04:20:00,2.863,179.2
2006-06-16 04:30:00,3.566,6.491
2006-06-16 04:40:00,2.453,9.34
2006-06-16 04:50:00,1.56,262.6
2006-06-16 05:00:00,5.703,4.22
2006-06-16 05:10:00,3.013,273.2
2006-06-16 05:20:00,2.445,174.2
2006-06-16 05:30:00,1.557,218.7
2006-06-16 05:40:00,2.742,166.7
2006-06-16 05:50:00,3.584,120.3
2006-06-16 06:00:00,2.569,99.9
2006-06-16 06:10:00,4.368,99.8
2006-06-16 06:20:00,1.916,155.6
2006-06-16 06:30:00,1.667,292.9
2006-06-16 06:40:00,1.131,56.42
2006-06-16 06:50:00,2.46,118.8
2006-06-16 07:00:00,3.805,112.7
2006-06-16 07:10:00,1.879,82.9
2006-06-16 07:20:00,5.784,328.9
2006-06-16 07:30:00,2.907,318.9
2006-06-16 07:40:00,4.062,337.9
2006-06-16 07:50:00,6.027,299.7
2006-06-16 08:00:00,2.118,346
2006-06-16 08:10:00,1.002,206.2
2006-06-16 08:20:00,1.814,303.2
2006-06-16 08:30:00,3.446,307.8
2006-06-16 08:40:00,1.864,259.5
2006-06-16 08:50:00,3.723,355.6
2006-06-16 09:00:00,2.86,281.1
2006-06-16 09:10:00,3.789,345.1
2006-06-16 09:20:00,2.288,105
2006-06-16 09:30:00,2.982,198.4
2006-06-16 09:40:00,3.284,164.4
2006-06-16 09:50:00,2.533,72.4
2006-06-16 10:00:00,3.451,68.59
2006-06-16 10:10:00,5.774,77
2006-06-16 10:20:00,3.562,117.6
2006-06-16 10:30:00,3.978,104.6
2006-06-16 10:40:00,1.408,301.8
2006-06-16 10:50:00,2.61,154.9
2006-06-16 11:00:00,1.887,52.67
2006-06-16 11:10:00,5.227,35.89
2006-06-16 11:20:00,2.765,4.291
2006-06-16 11:30:00,2.887,320.6
2006-06-16 11:40:00,2.55,89.9
2006-06-16 11:50:00,4.473,190.8
2006-06-16 12:00:00,3.686,163.1
2006-06-16 12:10:00,4.227,148.4
2006-06-16 12:20:00,7.25,135
2006-06-16 12:30:00,3.63,196.7
2006-06-16 12:40:00,3.933,62.5
2006-06-16 12:50:00,4.129,156
2006-06-16 13:00:00,2.648,131.7
2006-06-16 13:10:00,4.126,129.3
2006-06-16 13:20:00,5.895,241
2006-06-16 13:30:00,2.385,283
2006-06-16 13:40:00,8.95,164.9
2006-06-16 13:50:00,7.44,163
2006-06-16 14:00:00,5.677,179.8
2006-06-16 14:10:00,3.879,179.4
2006-06-16 14:20:00,6.363,153.3
2006-06-16 14:30:00,7.08,168
2006-06-16 14:40:00,6.383,206.7
2006-06-16 14:50:00,5.98,221.8
2006-06-16 15:00:00,5.768,249.1
2006-06-16 15:10:00,13.48,285.8
2006-06-16 15:20:00,12.44,313.6
2006-06-16 15:30:00,16.17,315.9
2006-06-16 15:40:00,10.92,335.8
2006-06-16 15:50:00,14.47,304.6
2006-06-16 16:00:00,10.37,312.3
2006-06-16 16:10:00,9.13,325
2006-06-16 16:20:00,8.84,309.6
2006-06-16 16:30:00,12.59,321.5
2006-06-16 16:40:00,13.27,324
2006-06-16 16:50:00,9.19,292.4
2006-06-16 17:00:00,8.6,298.6
2006-06-16 17:10:00,10.21,307.6
2006-06-16 17:20:00,11.05,305.6
2006-06-16 17:30:00,10.13,318.8
2006-06-16 17:40:00,8.62,303.2
2006-06-16 17:50:00,10.81,315.7
2006-06-16 18:00:00,8.94,334.3
2006-06-16 18:10:00,8.5,314.4
2006-06-16 18:20:00,8.47,308.1
2006-06-16 18:30:00,11.27,317.1
2006-06-16 18:40:00,8.88,321
2006-06-16 18:50:00,7.55,320.4
2006-06-16 19:00:00,9.04,332.3
2006-06-16 19:10:00,4.106,314.3
2006-06-16 19:20:00,5.725,324
2006-06-16 19:30:00,8.03,313.9
2006-06-16 19:40:00,10.18,315.9
2006-06-16 19:50:00,8.05,322.3
2006-06-16 20:00:00,5.507,332.9
2006-06-16 20:10:00,4.695,330.4
2006-06-16 20:20:00,3.665,.122
2006-06-16 20:30:00,3.605,352.7
2006-06-16 20:40:00,3.24,3.357
2006-06-16 20:50:00,3.15,11.09
2006-06-16 21:00:00,1.719,340.4
2006-06-16 21:10:00,3.336,346.6
2006-06-16 21:20:00,4.443,3.497
2006-06-16 21:30:00,3.862,.758
2006-06-16 21:40:00,1.18,297
2006-06-16 21:50:00,1.431,92.8
2006-06-16 22:00:00,.823,113.6
2006-06-16 22:10:00,2.409,65.87
2006-06-16 22:20:00,2.53,36.11
2006-06-16 22:30:00,2.27,41.05
2006-06-16 22:40:00,1.546,61.41
2006-06-16 22:50:00,.793,29.81
2006-06-16 23:00:00,.794,106.3
2006-06-16 23:10:00,1.824,56.1
2006-06-16 23:20:00,.798,58.25
2006-06-16 23:30:00,2.434,18.82
2006-06-16 23:40:00,2.265,16.83
2006-06-16 23:50:00,3.739,10.29
2006-06-17 00:00:00,4.599,358.9
2006-06-17 00:10:00,4.456,355.8
2006-06-17 00:20:00,5.573,357.7
2006-06-17 00:30:00,5.456,354.9
2006-06-17 00:40:00,5.762,359.6
2006-06-17 00:50:00,2.661,352.6
2006-06-17 01:00:00,2.935,197.5
2006-06-17 01:10:00,2.865,116.2
2006-06-17 01:20:00,1.861,165.4
2006-06-17 01:30:00,.795,267.6
2006-06-17 01:40:00,2.143,58.82
2006-06-17 01:50:00,1.114,101.8
2006-06-17 02:00:00,1.593,96.2
2006-06-17 02:10:00,2.122,118.5
2006-06-17 02:20:00,1.873,147.9
2006-06-17 02:30:00,3.335,109.4
2006-06-17 02:40:00,2.837,95
2006-06-17 02:50:00,2.788,103.6
2006-06-17 03:00:00,1.134,51.56
2006-06-17 03:10:00,1.367,90.6
2006-06-17 03:20:00,.798,99.5
2006-06-17 03:30:00,2.326,97.1
2006-06-17 03:40:00,2.411,106.8
2006-06-17 03:50:00,2.635,99
2006-06-17 04:00:00,1.674,111
2006-06-17 04:10:00,2.337,97.1
2006-06-17 04:20:00,1.327,208
2006-06-17 04:30:00,1.133,14.9
2006-06-17 04:40:00,3.768,353.9
2006-06-17 04:50:00,3.206,360
2006-06-17 05:00:00,1.73,355.2
2006-06-17 05:10:00,1.404,324
2006-06-17 05:20:00,2.218,336.9
2006-06-17 05:30:00,2.264,339.8
2006-06-17 05:40:00,2.379,327.1
2006-06-17 05:50:00,2.605,326.1
2006-06-17 06:00:00,2.446,331.5
2006-06-17 06:10:00,2.041,340.8
2006-06-17 06:20:00,4.895,277.6
2006-06-17 06:30:00,4.553,261.4
2006-06-17 06:40:00,5.209,257.9
2006-06-17 06:50:00,6.606,285.8
2006-06-17 07:00:00,7.84,288.9
2006-06-17 07:10:00,7.37,293.6
2006-06-17 07:20:00,10.18,296.7
2006-06-17 07:30:00,8.42,297.2
2006-06-17 07:40:00,9.57,298.1
2006-06-17 07:50:00,8.19,315.4
2006-06-17 08:00:00,13.09,315.4
2006-06-17 08:10:00,8.33,304.7
2006-06-17 08:20:00,10.93,302.9
2006-06-17 08:30:00,10.36,290.7
2006-06-17 08:40:00,10.48,300.8
2006-06-17 08:50:00,12.3,288.6
2006-06-17 09:00:00,8.58,273.3
2006-06-17 09:10:00,10.01,310.2
2006-06-17 09:20:00,9.2,287.2
2006-06-17 09:30:00,9.78,282.9
2006-06-17 09:40:00,9.22,284.1
2006-06-17 09:50:00,6.338,296.8
2006-06-17 10:00:00,7.18,284.8
2006-06-17 10:10:00,7.71,280.7
2006-06-17 10:20:00,7.44,294.4
2006-06-17 10:30:00,8.71,299.7
2006-06-17 10:40:00,5.671,286.3
2006-06-17 10:50:00,8.06,309.2
2006-06-17 11:00:00,5.844,266.4
2006-06-17 11:10:00,9.8,284.2
2006-06-17 11:20:00,8.2,312.2
2006-06-17 11:30:00,6.214,280.4
2006-06-17 11:40:00,7.45,257.3
2006-06-17 11:50:00,8.42,261.7
2006-06-17 12:00:00,8.32,253.8
2006-06-17 12:10:00,4.95,334
2006-06-17 12:20:00,8.52,273.1
2006-06-17 12:30:00,8.41,293.4
2006-06-17 12:40:00,6.719,321.2
2006-06-17 12:50:00,10.74,314.9
2006-06-17 13:00:00,7.07,293.4
2006-06-17 13:10:00,12.1,308.2
2006-06-17 13:20:00,8.98,301
2006-06-17 13:30:00,10.21,296.8
2006-06-17 13:40:00,11.45,290.6
2006-06-17 13:50:00,9.88,296.4
2006-06-17 14:00:00,9.95,318.2
2006-06-17 14:10:00,11.15,299.3
2006-06-17 14:20:00,10.82,293.1
2006-06-17 14:30:00,10.74,305
2006-06-17 14:40:00,8.56,305.9
2006-06-17 14:50:00,10.41,280
2006-06-17 15:00:00,10.77,311.1
2006-06-17 15:10:00,10.42,310
2006-06-17 15:20:00,8.68,308.1
2006-06-17 15:30:00,10.05,294
2006-06-17 15:40:00,11.26,293.8
2006-06-17 15:50:00,9.91,308.8
2006-06-17 16:00:00,8.42,311.3
2006-06-17 16:10:00,8.76,292.9
2006-06-17 16:20:00,8.96,287.3
2006-06-17 16:30:00,9.54,312.2
2006-06-17 16:40:00,8.15,305.5
2006-06-17 16:50:00,11.19,292
2006-06-17 17:00:00,7.75,298.8
2006-06-17 17:10:00,11.95,310.5
2006-06-17 17:20:00,9.26,294.1
2006-06-17 17:30:00,9.47,295.7
2006-06-17 17:40:00,9.18,298.8
2006-06-17 17:50:00,8.03,297.9
2006-06-17 18:00:00,8.77,295.3
2006-06-17 18:10:00,8.64,284.5
2006-06-17 18:20:00,7.77,326.8
2006-06-17 18:30:00,7.04,302.9
2006-06-17 18:40:00,7.29,316.2
2006-06-17 18:50:00,7.18,323.7
2006-06-17 19:00:00,6.42,317.2
2006-06-17 19:10:00,5.258,307.3
2006-06-17 19:20:00,7.02,311.7
2006-06-17 19:30:00,6.447,315.9
2006-06-17 19:40:00,5.586,311.8
2006-06-17 19:50:00,2.787,324
2006-06-17 20:00:00,4.976,334.8
2006-06-17 20:10:00,3.837,343.3
2006-06-17 20:20:00,4.142,356.5
2006-06-17 20:30:00,3.518,349
2006-06-17 20:40:00,4.244,344.7
2006-06-17 20:50:00,5.041,345.9
2006-06-17 21:00:00,2.77,342.7
2006-06-17 21:10:00,1.089,297.8
2006-06-17 21:20:00,.898,271.8
2006-06-17 21:30:00,1.755,24.03
2006-06-17 21:40:00,2.051,132.6
2006-06-17 21:50:00,1.787,163.8
2006-06-17 22:00:00,1.104,88.1
2006-06-17 22:10:00,2.323,117.3
2006-06-17 22:20:00,1.529,137.3
2006-06-17 22:30:00,.793,92.2
2006-06-17 22:40:00,.794,2.241
2006-06-17 22:50:00,.792,8.27
2006-06-17 23:00:00,.822,352.6
2006-06-17 23:10:00,1.54,1.048
2006-06-17 23:20:00,1.317,9.29
2006-06-17 23:30:00,2.625,357.6
2006-06-17 23:40:00,2.421,356
2006-06-17 23:50:00,2.316,320.3
2006-06-18 00:00:00,1.007,349.4
2006-06-18 00:10:00,.904,32.42
2006-06-18 00:20:00,.91,334.6
2006-06-18 00:30:00,1.701,131.8
2006-06-18 00:40:00,1.531,73.3
2006-06-18 00:50:00,1.386,76.2
2006-06-18 01:00:00,1.987,71
2006-06-18 01:10:00,2.36,152
2006-06-18 01:20:00,2.253,158.3
2006-06-18 01:30:00,2.421,83.2
2006-06-18 01:40:00,2.851,173.7
2006-06-18 01:50:00,2.061,347.5
2006-06-18 02:00:00,2.499,52.37
2006-06-18 02:10:00,2.187,129.9
2006-06-18 02:20:00,.859,131.1
2006-06-18 02:30:00,1.155,61.27
2006-06-18 02:40:00,1.4,28.75
2006-06-18 02:50:00,1.374,53.3
2006-06-18 03:00:00,.828,63.34
2006-06-18 03:10:00,.792,32.12
2006-06-18 03:20:00,.792,5.734
2006-06-18 03:30:00,1.247,351.8
2006-06-18 03:40:00,.792,26.62
2006-06-18 03:50:00,1.302,11.96
2006-06-18 04:00:00,.846,314.3
2006-06-18 04:10:00,2.25,129
2006-06-18 04:20:00,1.414,167.7
2006-06-18 04:30:00,3.516,70.9
2006-06-18 04:40:00,1.091,68.63
2006-06-18 04:50:00,.895,215.1
2006-06-18 05:00:00,1.161,25.17
2006-06-18 05:10:00,.792,207.6
2006-06-18 05:20:00,.868,302.5
2006-06-18 05:30:00,1.774,73.7
2006-06-18 05:40:00,.792,305.3
2006-06-18 05:50:00,.795,45.33
2006-06-18 06:00:00,.957,8.8
2006-06-18 06:10:00,1.243,346.3
2006-06-18 06:20:00,1.175,103.3
2006-06-18 06:30:00,.804,5.931
2006-06-18 06:40:00,1.223,197.3
2006-06-18 06:50:00,1.236,156.5
2006-06-18 07:00:00,.808,240
2006-06-18 07:10:00,2.198,185.5
2006-06-18 07:20:00,2.506,194.1
2006-06-18 07:30:00,3.225,146.1
2006-06-18 07:40:00,3.157,174.1
2006-06-18 07:50:00,3.449,206.4
2006-06-18 08:00:00,5.45,204.2
2006-06-18 08:10:00,2.093,270.1
2006-06-18 08:20:00,3.188,200.3
2006-06-18 08:30:00,5.217,269.7
2006-06-18 08:40:00,5.348,284.9
2006-06-18 08:50:00,11.84,302
2006-06-18 09:00:00,13.34,297
2006-06-18 09:10:00,11.98,290.2
2006-06-18 09:20:00,10.35,292.2
2006-06-18 09:30:00,6.922,305.4
2006-06-18 09:40:00,6.281,321.9
2006-06-18 09:50:00,8.43,322.7
2006-06-18 10:00:00,7.21,312.2
2006-06-18 10:10:00,7.32,288.7
2006-06-18 10:20:00,5.327,330.6
2006-06-18 10:30:00,7.52,308.5
2006-06-18 10:40:00,7.01,298.4
2006-06-18 10:50:00,10.92,323.6
2006-06-18 11:00:00,9.59,263
2006-06-18 11:10:00,5.448,332.4
2006-06-18 11:20:00,7.61,315.1
2006-06-18 11:30:00,10.32,290.6
2006-06-18 11:40:00,8.24,294.7
2006-06-18 11:50:00,5.497,65.6
2006-06-18 12:00:00,8.11,240.4
2006-06-18 12:10:00,9.15,248
2006-06-18 12:20:00,9.45,259.3
2006-06-18 12:30:00,8.14,264
2006-06-18 12:40:00,8.76,305.2
2006-06-18 12:50:00,6.182,333
2006-06-18 13:00:00,9,294.8
2006-06-18 13:10:00,8.42,240.5
2006-06-18 13:20:00,11.37,299.5
2006-06-18 13:30:00,6.376,305.2
2006-06-18 13:40:00,6.596,309.5
2006-06-18 13:50:00,6.873,247.9
2006-06-18 14:00:00,7.09,224.6
2006-06-18 14:10:00,9,274.1
2006-06-18 14:20:00,7.22,229.2
2006-06-18 14:30:00,5.037,234.3
2006-06-18 14:40:00,6.46,191.3
2006-06-18 14:50:00,6.771,236.6
2006-06-18 15:00:00,6.133,192.4
2006-06-18 15:10:00,6.575,230.4
2006-06-18 15:20:00,4.771,316.9
2006-06-18 15:30:00,8.47,269.2
2006-06-18 15:40:00,5.672,290.9
2006-06-18 15:50:00,7.92,287.6
2006-06-18 16:00:00,5.046,300.6
2006-06-18 16:10:00,4.651,241.3
2006-06-18 16:20:00,7.71,288
2006-06-18 16:30:00,8.45,297.1
2006-06-18 16:40:00,6.381,284.2
2006-06-18 16:50:00,7.24,313.7
2006-06-18 17:00:00,7.28,282.1
2006-06-18 17:10:00,3.747,227.4
2006-06-18 17:20:00,8.19,238.6
2006-06-18 17:30:00,5.957,271.2
2006-06-18 17:40:00,6.947,271.9
2006-06-18 17:50:00,8.41,261.7
2006-06-18 18:00:00,7.37,269.5
2006-06-18 18:10:00,8.17,276
2006-06-18 18:20:00,7.05,270.1
2006-06-18 18:30:00,9.12,286.6
2006-06-18 18:40:00,7.93,294.8
2006-06-18 18:50:00,5.944,299.3
2006-06-18 19:00:00,5.236,298
2006-06-18 19:10:00,3.792,292.7
2006-06-18 19:20:00,3.008,311.5
2006-06-18 19:30:00,3.436,18.7
2006-06-18 19:40:00,1.329,20.57
2006-06-18 19:50:00,2.702,37.61
2006-06-18 20:00:00,3.271,14.73
2006-06-18 20:10:00,3.973,17.28
2006-06-18 20:20:00,3.77,22.93
2006-06-18 20:30:00,4.426,21.81
2006-06-18 20:40:00,3.947,23.27
2006-06-18 20:50:00,3.119,4.904
2006-06-18 21:00:00,1.329,2.501
2006-06-18 21:10:00,3.305,12.26
2006-06-18 21:20:00,3.495,14.84
2006-06-18 21:30:00,3.786,19.29
2006-06-18 21:40:00,2.119,129.8
2006-06-18 21:50:00,2.2,65.98
2006-06-18 22:00:00,1.177,83
2006-06-18 22:10:00,.808,3.712
2006-06-18 22:20:00,3.288,20.56
2006-06-18 22:30:00,4.064,30.08
2006-06-18 22:40:00,3.813,214.1
2006-06-18 22:50:00,3.216,116.3
2006-06-18 23:00:00,1.7,37.66
2006-06-18 23:10:00,3.685,355.8
2006-06-18 23:20:00,2.352,22.91
2006-06-18 23:30:00,2.262,80.9
2006-06-18 23:40:00,1.058,27.51
2006-06-18 23:50:00,3.433,10.4
2006-06-19 00:00:00,1.618,45.13
2006-06-19 00:10:00,3.017,27.1
2006-06-19 00:20:00,1.223,55.76
2006-06-19 00:30:00,.807,103.5
2006-06-19 00:40:00,3.475,116.6
2006-06-19 00:50:00,1.132,37.51
2006-06-19 01:00:00,.793,135.1
2006-06-19 01:10:00,.92,130.9
2006-06-19 01:20:00,2.414,72.3
2006-06-19 01:30:00,2.284,4.622
2006-06-19 01:40:00,.793,19.06
2006-06-19 01:50:00,.845,21.42
2006-06-19 02:00:00,.974,138.7
2006-06-19 02:10:00,.812,350.1
2006-06-19 02:20:00,1.105,125.8
2006-06-19 02:30:00,2.045,150.2
2006-06-19 02:40:00,.984,17.01
2006-06-19 02:50:00,.792,154.3
2006-06-19 03:00:00,.793,227.1
2006-06-19 03:10:00,.812,350.5
2006-06-19 03:20:00,.792,123.3
2006-06-19 03:30:00,.792,236.2
2006-06-19 03:40:00,.792,116.7
2006-06-19 03:50:00,.793,35.5
2006-06-19 04:00:00,.792,13.05
2006-06-19 04:10:00,1.11,64.17
2006-06-19 04:20:00,.875,176.8
2006-06-19 04:30:00,.793,46.03
2006-06-19 04:40:00,1.453,353.7
2006-06-19 04:50:00,.905,172.6
2006-06-19 05:00:00,1.505,128.5
2006-06-19 05:10:00,.792,7.62
2006-06-19 05:20:00,.799,138.8
2006-06-19 05:30:00,.794,49.03
2006-06-19 05:40:00,.792,172.2
2006-06-19 05:50:00,.795,55.37
2006-06-19 06:00:00,.818,145.9
2006-06-19 06:10:00,.792,293.9
2006-06-19 06:20:00,.806,341.9
2006-06-19 06:30:00,.792,269.4
2006-06-19 06:40:00,.794,86.8
2006-06-19 06:50:00,.792,188.1
2006-06-19 07:00:00,.792,294.5
2006-06-19 07:10:00,.792,210
2006-06-19 07:20:00,.95,181
2006-06-19 07:30:00,.792,338.1
2006-06-19 07:40:00,2.558,185
2006-06-19 07:50:00,3.714,190.5
2006-06-19 08:00:00,2.652,164
2006-06-19 08:10:00,3.789,182.8
2006-06-19 08:20:00,3.094,155.9
2006-06-19 08:30:00,4.266,157.8
2006-06-19 08:40:00,4.177,196.1
2006-06-19 08:50:00,2.735,213.8
2006-06-19 09:00:00,4.303,161.8
2006-06-19 09:10:00,4.576,163.7
2006-06-19 09:20:00,4.04,152.2
2006-06-19 09:30:00,5.712,139
2006-06-19 09:40:00,8.33,188.6
2006-06-19 09:50:00,5.134,200.1
2006-06-19 10:00:00,5.965,180.7
2006-06-19 10:10:00,7.04,180.4
2006-06-19 10:20:00,9.21,182.9
2006-06-19 10:30:00,10.12,212.5
2006-06-19 10:40:00,8.03,193.8
2006-06-19 10:50:00,8.61,187.9
2006-06-19 11:00:00,7.8,239.3
2006-06-19 11:10:00,5.314,167.3
2006-06-19 11:20:00,6.121,187.3
2006-06-19 11:30:00,9.79,230.1
2006-06-19 11:40:00,9.83,185.5
2006-06-19 11:50:00,8.61,224.7
2006-06-19 12:00:00,7.88,190
2006-06-19 12:10:00,9.81,176.4
2006-06-19 12:20:00,11.99,212.6
2006-06-19 12:30:00,6.519,212.6
2006-06-19 12:40:00,9.33,206.4
2006-06-19 12:50:00,6.301,247.1
2006-06-19 13:00:00,9.57,251.9
2006-06-19 13:10:00,6.518,249.5
2006-06-19 13:20:00,8.07,217.7
2006-06-19 13:30:00,10.35,250.1
2006-06-19 13:40:00,10.34,200.9
2006-06-19 13:50:00,9.19,218.3
2006-06-19 14:00:00,11.58,221.2
2006-06-19 14:10:00,9.52,201
2006-06-19 14:20:00,8.47,195.1
2006-06-19 14:30:00,7.87,208.1
2006-06-19 14:40:00,7.94,187.9
2006-06-19 14:50:00,11.49,189.7
2006-06-19 15:00:00,7.04,230.5
2006-06-19 15:10:00,8.18,199
2006-06-19 15:20:00,6.034,214.7
2006-06-19 15:30:00,10.03,277.3
2006-06-19 15:40:00,6.862,307.2
2006-06-19 15:50:00,9.74,211.6
2006-06-19 16:00:00,12.13,186.1
2006-06-19 16:10:00,6.692,261.9
2006-06-19 16:20:00,6.789,256.6
2006-06-19 16:30:00,7.13,263.7
2006-06-19 16:40:00,5.347,270.5
2006-06-19 16:50:00,5.19,303.9
2006-06-19 17:00:00,2.893,208.7
2006-06-19 17:10:00,3.851,132.5
2006-06-19 17:20:00,3.857,188.1
2006-06-19 17:30:00,1.876,215.5
2006-06-19 17:40:00,3.837,182.9
2006-06-19 17:50:00,5.692,217.3
2006-06-19 18:00:00,5.555,243.6
2006-06-19 18:10:00,6.403,257.7
2006-06-19 18:20:00,5.46,223.5
2006-06-19 18:30:00,4.413,246.7
2006-06-19 18:40:00,2.762,252.3
2006-06-19 18:50:00,2.258,296.7
2006-06-19 19:00:00,7.59,278.6
2006-06-19 19:10:00,6.216,259.5
2006-06-19 19:20:00,1.175,307.1
2006-06-19 19:30:00,.793,20.73
2006-06-19 19:40:00,2.025,25.22
2006-06-19 19:50:00,1.502,32.2
2006-06-19 20:00:00,.835,26.4
2006-06-19 20:10:00,.915,48.35
2006-06-19 20:20:00,.792,31.53
2006-06-19 20:30:00,.834,72.6
2006-06-19 20:40:00,1.889,116.8
2006-06-19 20:50:00,.798,23.73
2006-06-19 21:00:00,1.598,21.41
2006-06-19 21:10:00,.847,74.3
2006-06-19 21:20:00,1.065,75.8
2006-06-19 21:30:00,.84,82.6
2006-06-19 21:40:00,2.038,92.8
2006-06-19 21:50:00,.827,32.53
2006-06-19 22:00:00,.793,185.8
2006-06-19 22:10:00,1.9,69.89
2006-06-19 22:20:00,1.644,130.4
2006-06-19 22:30:00,.792,33.91
2006-06-19 22:40:00,2.989,17.73
2006-06-19 22:50:00,.952,86.5
2006-06-19 23:00:00,1.247,151.2
2006-06-19 23:10:00,1.1,65.89
2006-06-19 23:20:00,1.351,90.2
